source,target,correlation,abs_correlation,interaction,relation,edge_width
Smp_322700.1,Smp_302270.1,0.9879779621506757,0.9879779621506757,coexpressao_positiva,positiva,0.9879779621506757
Smp_322700.1,Smp_063530.2,0.9920084595046623,0.9920084595046623,coexpressao_positiva,positiva,0.9920084595046623
Smp_322700.1,Smp_004690.2,0.9909301787884073,0.9909301787884073,coexpressao_positiva,positiva,0.9909301787884073
Smp_322700.1,Smp_041500.2,0.9950680444140217,0.9950680444140217,coexpressao_positiva,positiva,0.9950680444140217
Smp_322700.1,Smp_019690.1,0.9736541367176861,0.9736541367176861,coexpressao_positiva,positiva,0.9736541367176861
Smp_322700.1,Smp_029210.2,0.976475295285973,0.976475295285973,coexpressao_positiva,positiva,0.976475295285973
Smp_322700.2,Smp_303350.1,0.9775674255843485,0.9775674255843485,coexpressao_positiva,positiva,0.9775674255843485
Smp_322700.2,Smp_320200.1,0.9754014039612408,0.9754014039612408,coexpressao_positiva,positiva,0.9754014039612408
Smp_322700.2,Smp_305460.1,0.9763612789021275,0.9763612789021275,coexpressao_positiva,positiva,0.9763612789021275
Smp_322700.2,Smp_346930.2,0.9961965863139134,0.9961965863139134,coexpressao_positiva,positiva,0.9961965863139134
Smp_322700.2,Smp_167630.2,0.9944761955959603,0.9944761955959603,coexpressao_positiva,positiva,0.9944761955959603
Smp_322700.2,Smp_181180.1,0.9834902601327943,0.9834902601327943,coexpressao_positiva,positiva,0.9834902601327943
Smp_340300.1,Smp_302870.1,0.9999168622722593,0.9999168622722593,coexpressao_positiva,positiva,0.9999168622722593
Smp_340300.1,Smp_152630.1,0.9806045952104107,0.9806045952104107,coexpressao_positiva,positiva,0.9806045952104107
Smp_340300.1,Smp_330170.1,0.9903457539915174,0.9903457539915174,coexpressao_positiva,positiva,0.9903457539915174
Smp_340300.1,Smp_047870.1,0.9779757999068374,0.9779757999068374,coexpressao_positiva,positiva,0.9779757999068374
Smp_340300.1,Smp_246790.1,0.9788627796028826,0.9788627796028826,coexpressao_positiva,positiva,0.9788627796028826
Smp_340300.1,Smp_017470.2,0.9824496305881402,0.9824496305881402,coexpressao_positiva,positiva,0.9824496305881402
Smp_340300.1,Smp_022320.3,0.9839478681501552,0.9839478681501552,coexpressao_positiva,positiva,0.9839478681501552
Smp_340300.1,Smp_302040.3,0.994417465947381,0.994417465947381,coexpressao_positiva,positiva,0.994417465947381
Smp_340300.1,Smp_246050.2,0.9712743734745827,0.9712743734745827,coexpressao_positiva,positiva,0.9712743734745827
Smp_340300.1,Smp_312610.1,0.9935531443980794,0.9935531443980794,coexpressao_positiva,positiva,0.9935531443980794
Smp_340300.1,Smp_133860.1,0.977923963627491,0.977923963627491,coexpressao_positiva,positiva,0.977923963627491
Smp_340300.1,Smp_139080.2,0.982216056615447,0.982216056615447,coexpressao_positiva,positiva,0.982216056615447
Smp_340300.1,Smp_336310.2,0.9842568372523091,0.9842568372523091,coexpressao_positiva,positiva,0.9842568372523091
Smp_340300.1,Smp_005190.3,0.9936159521192178,0.9936159521192178,coexpressao_positiva,positiva,0.9936159521192178
Smp_340300.1,Smp_000790.2,0.9934356953503342,0.9934356953503342,coexpressao_positiva,positiva,0.9934356953503342
Smp_340300.1,Smp_331170.2,0.9932850249392312,0.9932850249392312,coexpressao_positiva,positiva,0.9932850249392312
Smp_340300.1,Smp_302270.1,0.992496837374385,0.992496837374385,coexpressao_positiva,positiva,0.992496837374385
Smp_340300.1,Smp_130520.4,0.9787359977250096,0.9787359977250096,coexpressao_positiva,positiva,0.9787359977250096
Smp_340300.1,Smp_029210.2,0.9912504794410137,0.9912504794410137,coexpressao_positiva,positiva,0.9912504794410137
Smp_340300.1,Smp_336340.1,0.9709945592095768,0.9709945592095768,coexpressao_positiva,positiva,0.9709945592095768
Smp_302870.1,Smp_152630.1,0.9780649193152792,0.9780649193152792,coexpressao_positiva,positiva,0.9780649193152792
Smp_302870.1,Smp_330170.1,0.9918345280123521,0.9918345280123521,coexpressao_positiva,positiva,0.9918345280123521
Smp_302870.1,Smp_047870.1,0.9752235149696562,0.9752235149696562,coexpressao_positiva,positiva,0.9752235149696562
Smp_302870.1,Smp_246790.1,0.9761554259487553,0.9761554259487553,coexpressao_positiva,positiva,0.9761554259487553
Smp_302870.1,Smp_017470.2,0.9836654870135765,0.9836654870135765,coexpressao_positiva,positiva,0.9836654870135765
Smp_302870.1,Smp_022320.3,0.9816625122899644,0.9816625122899644,coexpressao_positiva,positiva,0.9816625122899644
Smp_302870.1,Smp_302040.3,0.9934108966645335,0.9934108966645335,coexpressao_positiva,positiva,0.9934108966645335
Smp_302870.1,Smp_246050.2,0.9718922825933303,0.9718922825933303,coexpressao_positiva,positiva,0.9718922825933303
Smp_302870.1,Smp_312610.1,0.9922806927638415,0.9922806927638415,coexpressao_positiva,positiva,0.9922806927638415
Smp_302870.1,Smp_133860.1,0.9753300372976696,0.9753300372976696,coexpressao_positiva,positiva,0.9753300372976696
Smp_302870.1,Smp_139080.2,0.9798496091530113,0.9798496091530113,coexpressao_positiva,positiva,0.9798496091530113
Smp_302870.1,Smp_336310.2,0.9819133426412221,0.9819133426412221,coexpressao_positiva,positiva,0.9819133426412221
Smp_302870.1,Smp_005190.3,0.994106071153344,0.994106071153344,coexpressao_positiva,positiva,0.994106071153344
Smp_302870.1,Smp_000790.2,0.9942981170817119,0.9942981170817119,coexpressao_positiva,positiva,0.9942981170817119
Smp_302870.1,Smp_331170.2,0.9919271168276287,0.9919271168276287,coexpressao_positiva,positiva,0.9919271168276287
Smp_302870.1,Smp_302270.1,0.9911359268452627,0.9911359268452627,coexpressao_positiva,positiva,0.9911359268452627
Smp_302870.1,Smp_130520.4,0.9795545263182982,0.9795545263182982,coexpressao_positiva,positiva,0.9795545263182982
Smp_302870.1,Smp_029210.2,0.9906764333559853,0.9906764333559853,coexpressao_positiva,positiva,0.9906764333559853
