source,target,correlation,abs_correlation,interaction,relation,edge_width
Smp_323280.1,Smp_310980.1,-0.9989546783164719,0.9989546783164719,coexpressao_negativa,negativa,0.9989546783164719
Smp_323280.1,Smp_192010.1,-0.9926776701676926,0.9926776701676926,coexpressao_negativa,negativa,0.9926776701676926
Smp_196880.1,Smp_196880.2,-0.9848809896247185,0.9848809896247185,coexpressao_negativa,negativa,0.9848809896247185
Smp_196880.1,Smp_335370.1,-0.9982501398967316,0.9982501398967316,coexpressao_negativa,negativa,0.9982501398967316
Smp_196880.1,Smp_170770.2,-0.9873128711433756,0.9873128711433756,coexpressao_negativa,negativa,0.9873128711433756
Smp_196880.1,Smp_211020.1,-0.998928999480036,0.998928999480036,coexpressao_negativa,negativa,0.998928999480036
Smp_196880.1,Smp_205300.2,-0.9964720413443652,0.9964720413443652,coexpressao_negativa,negativa,0.9964720413443652
Smp_323250.1,Smp_346380.2,-0.9993886783226404,0.9993886783226404,coexpressao_negativa,negativa,0.9993886783226404
Smp_323250.1,Smp_051670.1,-0.9980695986712947,0.9980695986712947,coexpressao_negativa,negativa,0.9980695986712947
Smp_213510.1,Smp_335135.1,-0.997554380036953,0.997554380036953,coexpressao_negativa,negativa,0.997554380036953
Smp_213510.1,Smp_323320.1,-0.983569354673052,0.983569354673052,coexpressao_negativa,negativa,0.983569354673052
Smp_213510.1,Smp_323270.1,-0.9912752542427538,0.9912752542427538,coexpressao_negativa,negativa,0.9912752542427538
Smp_213510.1,Smp_323440.1,-0.9778208523384555,0.9778208523384555,coexpressao_negativa,negativa,0.9778208523384555
Smp_213510.1,Smp_319290.1,-0.9910474891118743,0.9910474891118743,coexpressao_negativa,negativa,0.9910474891118743
Smp_213510.1,Smp_335130.1,-0.9875513226854755,0.9875513226854755,coexpressao_negativa,negativa,0.9875513226854755
Smp_213510.1,Smp_348910.1,-0.9935995848579094,0.9935995848579094,coexpressao_negativa,negativa,0.9935995848579094
Smp_213510.1,Smp_323270.2,-0.9781525860050339,0.9781525860050339,coexpressao_negativa,negativa,0.9781525860050339
Smp_213510.1,Smp_244440.1,-0.9809514419329429,0.9809514419329429,coexpressao_negativa,negativa,0.9809514419329429
Smp_196880.2,Smp_130520.3,-0.9989136091843456,0.9989136091843456,coexpressao_negativa,negativa,0.9989136091843456
Smp_196880.2,Smp_163600.1,-0.9842360373301402,0.9842360373301402,coexpressao_negativa,negativa,0.9842360373301402
Smp_196880.2,Smp_318200.2,-0.9941101378428104,0.9941101378428104,coexpressao_negativa,negativa,0.9941101378428104
Smp_196880.2,Smp_344420.1,-0.9815412584861893,0.9815412584861893,coexpressao_negativa,negativa,0.9815412584861893
Smp_196880.2,Smp_061250.2,-0.9862982352497909,0.9862982352497909,coexpressao_negativa,negativa,0.9862982352497909
Smp_023940.2,Smp_155320.1,-0.9925284861184034,0.9925284861184034,coexpressao_negativa,negativa,0.9925284861184034
Smp_023940.2,Smp_310980.1,-0.9884862391097954,0.9884862391097954,coexpressao_negativa,negativa,0.9884862391097954
Smp_023940.2,Smp_328620.2,-0.9771197930244163,0.9771197930244163,coexpressao_negativa,negativa,0.9771197930244163
Smp_047870.2,Smp_019840.1,-0.9822280327181474,0.9822280327181474,coexpressao_negativa,negativa,0.9822280327181474
Smp_047870.2,Smp_131390.1,-0.9902041845575607,0.9902041845575607,coexpressao_negativa,negativa,0.9902041845575607
Smp_047870.2,Smp_170770.1,-0.9917294943108762,0.9917294943108762,coexpressao_negativa,negativa,0.9917294943108762
Smp_335135.1,Smp_175880.1,-0.9772083720283237,0.9772083720283237,coexpressao_negativa,negativa,0.9772083720283237
Smp_323320.1,Smp_175880.1,-0.9875269682167563,0.9875269682167563,coexpressao_negativa,negativa,0.9875269682167563
Smp_323270.1,Smp_175880.1,-0.9948516326854631,0.9948516326854631,coexpressao_negativa,negativa,0.9948516326854631
Smp_323440.1,Smp_175880.1,-0.9832567158718806,0.9832567158718806,coexpressao_negativa,negativa,0.9832567158718806
Smp_319290.1,Smp_175880.1,-0.9951191996729009,0.9951191996729009,coexpressao_negativa,negativa,0.9951191996729009
Smp_164270.2,Smp_266830.2,-0.9875428841820546,0.9875428841820546,coexpressao_negativa,negativa,0.9875428841820546
Smp_164270.2,Smp_181080.1,-0.9800150750959977,0.9800150750959977,coexpressao_negativa,negativa,0.9800150750959977
Smp_164270.2,Smp_246970.2,-0.9887482500550849,0.9887482500550849,coexpressao_negativa,negativa,0.9887482500550849
Smp_164270.2,Smp_152580.1,-0.9867255900329629,0.9867255900329629,coexpressao_negativa,negativa,0.9867255900329629
Smp_022320.3,Smp_017710.1,-0.9990147632146746,0.9990147632146746,coexpressao_negativa,negativa,0.9990147632146746
Smp_022320.3,Smp_327370.1,-0.9716388987049265,0.9716388987049265,coexpressao_negativa,negativa,0.9716388987049265
Smp_022320.3,Smp_060620.1,-0.9909201726982722,0.9909201726982722,coexpressao_negativa,negativa,0.9909201726982722
Smp_022320.3,Smp_122790.2,-0.9834151243981416,0.9834151243981416,coexpressao_negativa,negativa,0.9834151243981416
Smp_022320.3,Smp_302310.2,-0.9998525774762592,0.9998525774762592,coexpressao_negativa,negativa,0.9998525774762592
Smp_022320.3,Smp_347540.2,-0.9905356298546774,0.9905356298546774,coexpressao_negativa,negativa,0.9905356298546774
Smp_343170.2,Smp_348240.1,-0.9911751866094285,0.9911751866094285,coexpressao_negativa,negativa,0.9911751866094285
Smp_343170.2,Smp_335670.1,-0.9753853928939222,0.9753853928939222,coexpressao_negativa,negativa,0.9753853928939222
Smp_348910.1,Smp_316910.1,-0.9787350663091937,0.9787350663091937,coexpressao_negativa,negativa,0.9787350663091937
Smp_348910.1,Smp_140260.1,-0.9708713843152788,0.9708713843152788,coexpressao_negativa,negativa,0.9708713843152788
Smp_175880.1,Smp_323270.2,-0.992484309996981,0.992484309996981,coexpressao_negativa,negativa,0.992484309996981
Smp_175880.1,Smp_326490.1,-0.9805466451941092,0.9805466451941092,coexpressao_negativa,negativa,0.9805466451941092
Smp_175880.1,Smp_334920.1,-0.9878954689021929,0.9878954689021929,coexpressao_negativa,negativa,0.9878954689021929
Smp_332780.1,Smp_312620.1,-0.9814987056423917,0.9814987056423917,coexpressao_negativa,negativa,0.9814987056423917
Smp_332780.1,Smp_335380.1,-0.9997304351622249,0.9997304351622249,coexpressao_negativa,negativa,0.9997304351622249
Smp_332780.1,Smp_323420.1,-0.9899362669444424,0.9899362669444424,coexpressao_negativa,negativa,0.9899362669444424
Smp_332780.1,Smp_055870.2,-0.981355652851714,0.981355652851714,coexpressao_negativa,negativa,0.981355652851714
Smp_320200.1,Smp_155320.1,-0.9787197366090993,0.9787197366090993,coexpressao_negativa,negativa,0.9787197366090993
Smp_320200.1,Smp_310980.1,-0.9738307467037749,0.9738307467037749,coexpressao_negativa,negativa,0.9738307467037749
Smp_320200.1,Smp_141010.2,-0.9921314799005287,0.9921314799005287,coexpressao_negativa,negativa,0.9921314799005287
Smp_320200.1,Smp_328620.2,-0.9970578648597901,0.9970578648597901,coexpressao_negativa,negativa,0.9970578648597901
Smp_320200.1,Smp_058140.1,-0.978702672612774,0.978702672612774,coexpressao_negativa,negativa,0.978702672612774
Smp_085830.1,Smp_346380.2,-0.991124873002181,0.991124873002181,coexpressao_negativa,negativa,0.991124873002181
Smp_085830.1,Smp_051670.1,-0.9960169224320867,0.9960169224320867,coexpressao_negativa,negativa,0.9960169224320867
Smp_200130.1,Smp_167840.1,-0.9885939893251249,0.9885939893251249,coexpressao_negativa,negativa,0.9885939893251249
Smp_200130.1,Smp_332840.1,-0.9754278360349684,0.9754278360349684,coexpressao_negativa,negativa,0.9754278360349684
Smp_200130.1,Smp_201530.1,-0.9870988906016812,0.9870988906016812,coexpressao_negativa,negativa,0.9870988906016812
Smp_200130.1,Smp_140200.2,-0.9747897990331957,0.9747897990331957,coexpressao_negativa,negativa,0.9747897990331957
Smp_170910.1,Smp_331440.1,-0.9868825068543392,0.9868825068543392,coexpressao_negativa,negativa,0.9868825068543392
Smp_170910.1,Smp_054620.3,-0.9753315855344259,0.9753315855344259,coexpressao_negativa,negativa,0.9753315855344259
Smp_170910.1,Smp_058140.3,-0.9735005233030553,0.9735005233030553,coexpressao_negativa,negativa,0.9735005233030553
Smp_345290.1,Smp_312620.1,-0.9885729941506167,0.9885729941506167,coexpressao_negativa,negativa,0.9885729941506167
Smp_345290.1,Smp_335380.1,-0.9878126000717471,0.9878126000717471,coexpressao_negativa,negativa,0.9878126000717471
Smp_345290.1,Smp_323420.1,-0.9757880399212846,0.9757880399212846,coexpressao_negativa,negativa,0.9757880399212846
Smp_345290.1,Smp_322980.1,-0.9756538872587361,0.9756538872587361,coexpressao_negativa,negativa,0.9756538872587361
Smp_345290.1,Smp_347540.2,-0.9800694789341755,0.9800694789341755,coexpressao_negativa,negativa,0.9800694789341755
Smp_319970.1,Smp_304890.1,-0.9995513982730231,0.9995513982730231,coexpressao_negativa,negativa,0.9995513982730231
Smp_319970.1,Smp_171140.1,-0.987924312205456,0.987924312205456,coexpressao_negativa,negativa,0.987924312205456
Smp_319970.1,Smp_007630.2,-0.9808865864330237,0.9808865864330237,coexpressao_negativa,negativa,0.9808865864330237
Smp_319970.1,Smp_337670.1,-0.98744889077649,0.98744889077649,coexpressao_negativa,negativa,0.98744889077649
Smp_051000.2,Smp_155320.1,-0.9848003227748258,0.9848003227748258,coexpressao_negativa,negativa,0.9848003227748258
Smp_051000.2,Smp_310980.1,-0.9885969100723279,0.9885969100723279,coexpressao_negativa,negativa,0.9885969100723279
Smp_051000.2,Smp_141010.2,-0.9779492933047792,0.9779492933047792,coexpressao_negativa,negativa,0.9779492933047792
Smp_051000.2,Smp_328620.2,-0.9869188938625955,0.9869188938625955,coexpressao_negativa,negativa,0.9869188938625955
Smp_167840.1,Smp_179970.1,-0.9712188773638857,0.9712188773638857,coexpressao_negativa,negativa,0.9712188773638857
Smp_097940.1,Smp_155320.1,-0.9978712525845083,0.9978712525845083,coexpressao_negativa,negativa,0.9978712525845083
Smp_017470.1,Smp_266830.2,-0.9832622751655198,0.9832622751655198,coexpressao_negativa,negativa,0.9832622751655198
Smp_017470.1,Smp_181080.1,-0.9911467575781334,0.9911467575781334,coexpressao_negativa,negativa,0.9911467575781334
Smp_017470.1,Smp_246970.2,-0.99720098318077,0.99720098318077,coexpressao_negativa,negativa,0.99720098318077
Smp_017470.1,Smp_152580.1,-0.9872595468897906,0.9872595468897906,coexpressao_negativa,negativa,0.9872595468897906
Smp_305460.1,Smp_324700.1,-0.9983888229766855,0.9983888229766855,coexpressao_negativa,negativa,0.9983888229766855
Smp_305460.1,Smp_322930.1,-0.9713769781954846,0.9713769781954846,coexpressao_negativa,negativa,0.9713769781954846
Smp_305460.1,Smp_001890.1,-0.971413750179208,0.971413750179208,coexpressao_negativa,negativa,0.971413750179208
Smp_305460.1,Smp_058140.1,-0.9703385633441851,0.9703385633441851,coexpressao_negativa,negativa,0.9703385633441851
Smp_305460.1,Smp_020450.1,-0.9749473056388046,0.9749473056388046,coexpressao_negativa,negativa,0.9749473056388046
Smp_247700.1,Smp_335785.1,-0.9919349636340277,0.9919349636340277,coexpressao_negativa,negativa,0.9919349636340277
Smp_247700.1,Smp_193680.1,-0.9919164693910953,0.9919164693910953,coexpressao_negativa,negativa,0.9919164693910953
Smp_017710.1,Smp_105180.2,-0.9983630807682768,0.9983630807682768,coexpressao_negativa,negativa,0.9983630807682768
Smp_017710.1,Smp_302040.3,-0.978543578220637,0.978543578220637,coexpressao_negativa,negativa,0.978543578220637
Smp_017710.1,Smp_312610.1,-0.982749160798301,0.982749160798301,coexpressao_negativa,negativa,0.982749160798301
Smp_017710.1,Smp_133860.1,-0.999925232203789,0.999925232203789,coexpressao_negativa,negativa,0.999925232203789
Smp_017710.1,Smp_139080.2,-0.9886108960749125,0.9886108960749125,coexpressao_negativa,negativa,0.9886108960749125
Smp_017710.1,Smp_341200.2,-0.9808888342848361,0.9808888342848361,coexpressao_negativa,negativa,0.9808888342848361
Smp_017710.1,Smp_336310.2,-0.9937856591093703,0.9937856591093703,coexpressao_negativa,negativa,0.9937856591093703
Smp_017710.1,Smp_320400.1,-0.9730413356394412,0.9730413356394412,coexpressao_negativa,negativa,0.9730413356394412
Smp_017710.1,Smp_012350.1,-0.9870007210482489,0.9870007210482489,coexpressao_negativa,negativa,0.9870007210482489
Smp_017710.1,Smp_062020.1,-0.979545980258164,0.979545980258164,coexpressao_negativa,negativa,0.979545980258164
Smp_017710.1,Smp_331170.2,-0.9842949144137948,0.9842949144137948,coexpressao_negativa,negativa,0.9842949144137948
Smp_017710.1,Smp_302270.1,-0.9825607535595422,0.9825607535595422,coexpressao_negativa,negativa,0.9825607535595422
Smp_017710.1,Smp_181180.2,-0.9704568937662019,0.9704568937662019,coexpressao_negativa,negativa,0.9704568937662019
Smp_017710.1,Smp_019690.1,-0.9975855987445822,0.9975855987445822,coexpressao_negativa,negativa,0.9975855987445822
Smp_309730.1,Smp_331440.1,-0.9797897257003457,0.9797897257003457,coexpressao_negativa,negativa,0.9797897257003457
Smp_309730.1,Smp_332600.2,-0.9757625149339403,0.9757625149339403,coexpressao_negativa,negativa,0.9757625149339403
Smp_318100.1,Smp_130470.2,-0.9962038693065762,0.9962038693065762,coexpressao_negativa,negativa,0.9962038693065762
Smp_318100.1,Smp_062020.1,-0.9796388002010192,0.9796388002010192,coexpressao_negativa,negativa,0.9796388002010192
Smp_318100.1,Smp_347900.1,-0.9852050772988006,0.9852050772988006,coexpressao_negativa,negativa,0.9852050772988006
Smp_318100.1,Smp_181180.2,-0.9764755246111281,0.9764755246111281,coexpressao_negativa,negativa,0.9764755246111281
Smp_318100.1,Smp_019690.1,-0.9747355354164473,0.9747355354164473,coexpressao_negativa,negativa,0.9747355354164473
Smp_318100.1,Smp_130520.4,-0.9810198212748409,0.9810198212748409,coexpressao_negativa,negativa,0.9810198212748409
Smp_318100.1,Smp_317240.1,-0.970669531788549,0.970669531788549,coexpressao_negativa,negativa,0.970669531788549
Smp_318100.1,Smp_200460.1,-0.9899752007627306,0.9899752007627306,coexpressao_negativa,negativa,0.9899752007627306
Smp_266830.2,Smp_327460.1,-0.9919343152505109,0.9919343152505109,coexpressao_negativa,negativa,0.9919343152505109
Smp_266830.2,Smp_000790.1,-0.9782060340202278,0.9782060340202278,coexpressao_negativa,negativa,0.9782060340202278
Smp_266830.2,Smp_074390.1,-0.9951054947797907,0.9951054947797907,coexpressao_negativa,negativa,0.9951054947797907
Smp_266830.2,Smp_340300.2,-0.971546236194392,0.971546236194392,coexpressao_negativa,negativa,0.971546236194392
Smp_266830.2,Smp_328910.1,-0.9777907690815847,0.9777907690815847,coexpressao_negativa,negativa,0.9777907690815847
Smp_266830.2,Smp_028210.2,-0.9989035055742929,0.9989035055742929,coexpressao_negativa,negativa,0.9989035055742929
Smp_327370.1,Smp_005190.3,-0.9708356548907995,0.9708356548907995,coexpressao_negativa,negativa,0.9708356548907995
Smp_327370.1,Smp_131680.2,-0.9829115621697766,0.9829115621697766,coexpressao_negativa,negativa,0.9829115621697766
Smp_327370.1,Smp_130470.2,-0.9902044887486283,0.9902044887486283,coexpressao_negativa,negativa,0.9902044887486283
Smp_327370.1,Smp_000790.2,-0.9985010627513149,0.9985010627513149,coexpressao_negativa,negativa,0.9985010627513149
Smp_327370.1,Smp_244890.1,-0.9705226459041094,0.9705226459041094,coexpressao_negativa,negativa,0.9705226459041094
Smp_327370.1,Smp_130520.4,-0.998245835745052,0.998245835745052,coexpressao_negativa,negativa,0.998245835745052
Smp_327370.1,Smp_317240.1,-0.982745157259905,0.982745157259905,coexpressao_negativa,negativa,0.982745157259905
Smp_327370.1,Smp_200460.1,-0.9759284451527493,0.9759284451527493,coexpressao_negativa,negativa,0.9759284451527493
Smp_327370.1,Smp_336340.1,-0.9939446333995706,0.9939446333995706,coexpressao_negativa,negativa,0.9939446333995706
Smp_332910.2,Smp_312620.1,-0.9794273771494332,0.9794273771494332,coexpressao_negativa,negativa,0.9794273771494332
Smp_332910.2,Smp_335380.1,-0.9991432872225493,0.9991432872225493,coexpressao_negativa,negativa,0.9991432872225493
Smp_332910.2,Smp_323420.1,-0.9903952937654478,0.9903952937654478,coexpressao_negativa,negativa,0.9903952937654478
Smp_332910.2,Smp_055870.2,-0.983975775276302,0.983975775276302,coexpressao_negativa,negativa,0.983975775276302
Smp_150080.2,Smp_155320.1,-0.985602149689278,0.985602149689278,coexpressao_negativa,negativa,0.985602149689278
Smp_150080.2,Smp_141010.2,-0.9904457666976101,0.9904457666976101,coexpressao_negativa,negativa,0.9904457666976101
Smp_150080.2,Smp_328620.2,-0.9946931198576783,0.9946931198576783,coexpressao_negativa,negativa,0.9946931198576783
Smp_105180.2,Smp_060620.1,-0.9760228403531279,0.9760228403531279,coexpressao_negativa,negativa,0.9760228403531279
Smp_105180.2,Smp_302310.2,-0.9953921890732246,0.9953921890732246,coexpressao_negativa,negativa,0.9953921890732246
Smp_105180.2,Smp_347540.2,-0.9985533909424524,0.9985533909424524,coexpressao_negativa,negativa,0.9985533909424524
Smp_063530.1,Smp_150230.1,-0.9972978707704605,0.9972978707704605,coexpressao_negativa,negativa,0.9972978707704605
Smp_063530.1,Smp_322760.1,-0.9924861469765652,0.9924861469765652,coexpressao_negativa,negativa,0.9924861469765652
Smp_063530.1,Smp_347560.1,-0.9940019664858787,0.9940019664858787,coexpressao_negativa,negativa,0.9940019664858787
Smp_302040.3,Smp_060620.1,-0.9898668432661726,0.9898668432661726,coexpressao_negativa,negativa,0.9898668432661726
Smp_302040.3,Smp_122790.2,-0.9997960341802519,0.9997960341802519,coexpressao_negativa,negativa,0.9997960341802519
Smp_302040.3,Smp_302310.2,-0.987867643125211,0.987867643125211,coexpressao_negativa,negativa,0.987867643125211
Smp_340840.1,Smp_316910.1,-0.9981165918561237,0.9981165918561237,coexpressao_negativa,negativa,0.9981165918561237
Smp_340840.1,Smp_140260.1,-0.9900971883000573,0.9900971883000573,coexpressao_negativa,negativa,0.9900971883000573
Smp_310150.1,Smp_332600.2,-0.9764688252777224,0.9764688252777224,coexpressao_negativa,negativa,0.9764688252777224
Smp_310150.1,Smp_323420.1,-0.9727185044248693,0.9727185044248693,coexpressao_negativa,negativa,0.9727185044248693
Smp_310150.1,Smp_054620.3,-0.9730863793153122,0.9730863793153122,coexpressao_negativa,negativa,0.9730863793153122
Smp_093430.1,Smp_155320.1,-0.988999989481748,0.988999989481748,coexpressao_negativa,negativa,0.988999989481748
Smp_093430.1,Smp_310980.1,-0.9711416112447365,0.9711416112447365,coexpressao_negativa,negativa,0.9711416112447365
Smp_093430.1,Smp_141010.2,-0.9871295373958507,0.9871295373958507,coexpressao_negativa,negativa,0.9871295373958507
Smp_093430.1,Smp_328620.2,-0.9935127435432283,0.9935127435432283,coexpressao_negativa,negativa,0.9935127435432283
Smp_130520.3,Smp_335370.1,-0.9800080508564262,0.9800080508564262,coexpressao_negativa,negativa,0.9800080508564262
Smp_130520.3,Smp_170770.2,-0.9981971252164952,0.9981971252164952,coexpressao_negativa,negativa,0.9981971252164952
Smp_130520.3,Smp_211020.1,-0.9822546774595923,0.9822546774595923,coexpressao_negativa,negativa,0.9822546774595923
Smp_060620.1,Smp_312610.1,-0.9904737933516911,0.9904737933516911,coexpressao_negativa,negativa,0.9904737933516911
Smp_060620.1,Smp_133860.1,-0.9872593695959793,0.9872593695959793,coexpressao_negativa,negativa,0.9872593695959793
Smp_060620.1,Smp_139080.2,-0.9825467288929619,0.9825467288929619,coexpressao_negativa,negativa,0.9825467288929619
Smp_060620.1,Smp_336310.2,-0.9869594129260434,0.9869594129260434,coexpressao_negativa,negativa,0.9869594129260434
Smp_060620.1,Smp_005190.3,-0.9831670624098519,0.9831670624098519,coexpressao_negativa,negativa,0.9831670624098519
Smp_060620.1,Smp_130470.2,-0.979587204560078,0.979587204560078,coexpressao_negativa,negativa,0.979587204560078
Smp_060620.1,Smp_000790.2,-0.9935255097233101,0.9935255097233101,coexpressao_negativa,negativa,0.9935255097233101
Smp_060620.1,Smp_331170.2,-0.9908062444607556,0.9908062444607556,coexpressao_negativa,negativa,0.9908062444607556
Smp_060620.1,Smp_302270.1,-0.9893295576283259,0.9893295576283259,coexpressao_negativa,negativa,0.9893295576283259
Smp_060620.1,Smp_019690.1,-0.9757054797809451,0.9757054797809451,coexpressao_negativa,negativa,0.9757054797809451
Smp_060620.1,Smp_130520.4,-0.9853609996147759,0.9853609996147759,coexpressao_negativa,negativa,0.9853609996147759
Smp_060620.1,Smp_029210.2,-0.9824986004427461,0.9824986004427461,coexpressao_negativa,negativa,0.9824986004427461
Smp_060620.1,Smp_336340.1,-0.9745247352903035,0.9745247352903035,coexpressao_negativa,negativa,0.9745247352903035
Smp_332840.1,Smp_179970.1,-0.9920577489048029,0.9920577489048029,coexpressao_negativa,negativa,0.9920577489048029
Smp_172510.2,Smp_317510.1,-0.9919170234884196,0.9919170234884196,coexpressao_negativa,negativa,0.9919170234884196
Smp_172510.2,Smp_335380.1,-0.9716974093262398,0.9716974093262398,coexpressao_negativa,negativa,0.9716974093262398
Smp_172510.2,Smp_154900.1,-0.9829396419481676,0.9829396419481676,coexpressao_negativa,negativa,0.9829396419481676
Smp_172510.2,Smp_055870.2,-0.9991051558043244,0.9991051558043244,coexpressao_negativa,negativa,0.9991051558043244
Smp_172510.2,Smp_203090.1,-0.9966725103695663,0.9966725103695663,coexpressao_negativa,negativa,0.9966725103695663
Smp_155320.1,Smp_347590.1,-0.9798377035442297,0.9798377035442297,coexpressao_negativa,negativa,0.9798377035442297
Smp_155320.1,Smp_152290.1,-0.9971634182780558,0.9971634182780558,coexpressao_negativa,negativa,0.9971634182780558
Smp_155320.1,Smp_141010.3,-0.9838997016083748,0.9838997016083748,coexpressao_negativa,negativa,0.9838997016083748
Smp_046060.1,Smp_165050.1,-0.9722893839275156,0.9722893839275156,coexpressao_negativa,negativa,0.9722893839275156
Smp_046060.1,Smp_152590.1,-0.9709814196222365,0.9709814196222365,coexpressao_negativa,negativa,0.9709814196222365
Smp_122790.2,Smp_246050.2,-0.9835364123615891,0.9835364123615891,coexpressao_negativa,negativa,0.9835364123615891
Smp_122790.2,Smp_312610.1,-0.999038472206355,0.999038472206355,coexpressao_negativa,negativa,0.999038472206355
Smp_122790.2,Smp_133860.1,-0.9766079943467748,0.9766079943467748,coexpressao_negativa,negativa,0.9766079943467748
Smp_122790.2,Smp_139080.2,-0.9920734763529474,0.9920734763529474,coexpressao_negativa,negativa,0.9920734763529474
Smp_122790.2,Smp_341200.2,-0.9748554335218759,0.9748554335218759,coexpressao_negativa,negativa,0.9748554335218759
Smp_122790.2,Smp_336310.2,-0.9904404090026124,0.9904404090026124,coexpressao_negativa,negativa,0.9904404090026124
Smp_122790.2,Smp_012350.1,-0.974182430851563,0.974182430851563,coexpressao_negativa,negativa,0.974182430851563
Smp_122790.2,Smp_005190.3,-0.9949718548750708,0.9949718548750708,coexpressao_negativa,negativa,0.9949718548750708
Smp_122790.2,Smp_210520.2,-0.9790077104435153,0.9790077104435153,coexpressao_negativa,negativa,0.9790077104435153
Smp_122790.2,Smp_331590.1,-0.9731972994034872,0.9731972994034872,coexpressao_negativa,negativa,0.9731972994034872
Smp_122790.2,Smp_000790.2,-0.9762769191205911,0.9762769191205911,coexpressao_negativa,negativa,0.9762769191205911
Smp_122790.2,Smp_331170.2,-0.9986182957779843,0.9986182957779843,coexpressao_negativa,negativa,0.9986182957779843
Smp_122790.2,Smp_149380.2,-0.9865230360747254,0.9865230360747254,coexpressao_negativa,negativa,0.9865230360747254
Smp_122790.2,Smp_302270.1,-0.9988675494454795,0.9988675494454795,coexpressao_negativa,negativa,0.9988675494454795
Smp_122790.2,Smp_029210.2,-0.99913751278006,0.99913751278006,coexpressao_negativa,negativa,0.99913751278006
Smp_163570.2,Smp_245600.2,-0.9949823672902472,0.9949823672902472,coexpressao_negativa,negativa,0.9949823672902472
Smp_345970.2,Smp_312620.1,-0.9750226631622643,0.9750226631622643,coexpressao_negativa,negativa,0.9750226631622643
Smp_345970.2,Smp_322980.1,-0.9726256369045609,0.9726256369045609,coexpressao_negativa,negativa,0.9726256369045609
Smp_345970.2,Smp_347540.2,-0.9877249833145888,0.9877249833145888,coexpressao_negativa,negativa,0.9877249833145888
Smp_201530.1,Smp_179970.1,-0.9923248526658619,0.9923248526658619,coexpressao_negativa,negativa,0.9923248526658619
Smp_246050.2,Smp_317510.1,-0.9745802030043175,0.9745802030043175,coexpressao_negativa,negativa,0.9745802030043175
Smp_246050.2,Smp_349480.1,-0.9724723834948151,0.9724723834948151,coexpressao_negativa,negativa,0.9724723834948151
Smp_246050.2,Smp_203090.1,-0.9862723478468108,0.9862723478468108,coexpressao_negativa,negativa,0.9862723478468108
Smp_163600.1,Smp_170770.2,-0.9835300810443875,0.9835300810443875,coexpressao_negativa,negativa,0.9835300810443875
Smp_163600.1,Smp_179970.1,-0.9865983431004999,0.9865983431004999,coexpressao_negativa,negativa,0.9865983431004999
Smp_331190.1,Smp_246050.3,-0.9783629622873636,0.9783629622873636,coexpressao_negativa,negativa,0.9783629622873636
Smp_331190.1,Smp_130520.1,-0.9854165098063433,0.9854165098063433,coexpressao_negativa,negativa,0.9854165098063433
Smp_049230.1,Smp_348240.1,-0.9943220954883203,0.9943220954883203,coexpressao_negativa,negativa,0.9943220954883203
Smp_049230.1,Smp_335670.1,-0.9948840552793367,0.9948840552793367,coexpressao_negativa,negativa,0.9948840552793367
Smp_019840.1,Smp_317510.1,-0.9837564094682043,0.9837564094682043,coexpressao_negativa,negativa,0.9837564094682043
Smp_019840.1,Smp_349480.1,-0.9856392294531869,0.9856392294531869,coexpressao_negativa,negativa,0.9856392294531869
Smp_019840.1,Smp_179970.1,-0.9713181013173415,0.9713181013173415,coexpressao_negativa,negativa,0.9713181013173415
Smp_019840.1,Smp_154900.1,-0.9790420816885819,0.9790420816885819,coexpressao_negativa,negativa,0.9790420816885819
Smp_091190.2,Smp_007630.2,-0.9966433127416956,0.9966433127416956,coexpressao_negativa,negativa,0.9966433127416956
Smp_091190.2,Smp_337670.1,-0.9913140391713692,0.9913140391713692,coexpressao_negativa,negativa,0.9913140391713692
Smp_346930.2,Smp_310980.1,-0.9719027157717954,0.9719027157717954,coexpressao_negativa,negativa,0.9719027157717954
Smp_346930.2,Smp_141010.2,-0.9868595153423882,0.9868595153423882,coexpressao_negativa,negativa,0.9868595153423882
Smp_346930.2,Smp_328620.2,-0.9896110633252105,0.9896110633252105,coexpressao_negativa,negativa,0.9896110633252105
Smp_346930.2,Smp_058140.1,-0.9969203107264509,0.9969203107264509,coexpressao_negativa,negativa,0.9969203107264509
Smp_346380.2,Smp_331380.1,-0.9723018595349003,0.9723018595349003,coexpressao_negativa,negativa,0.9723018595349003
Smp_164270.1,Smp_019690.2,-0.9730915000760487,0.9730915000760487,coexpressao_negativa,negativa,0.9730915000760487
Smp_164270.1,Smp_032670.1,-0.9759459541309158,0.9759459541309158,coexpressao_negativa,negativa,0.9759459541309158
Smp_164270.1,Smp_043500.2,-0.9754737550499105,0.9754737550499105,coexpressao_negativa,negativa,0.9754737550499105
Smp_164270.1,Smp_082410.1,-0.9835536010858927,0.9835536010858927,coexpressao_negativa,negativa,0.9835536010858927
Smp_164270.1,Smp_327460.1,-0.9728137779773016,0.9728137779773016,coexpressao_negativa,negativa,0.9728137779773016
Smp_164270.1,Smp_000790.1,-0.9963608420031238,0.9963608420031238,coexpressao_negativa,negativa,0.9963608420031238
Smp_164270.1,Smp_340300.2,-0.9989283692345124,0.9989283692345124,coexpressao_negativa,negativa,0.9989283692345124
Smp_165350.1,Smp_312620.1,-0.9813503027033554,0.9813503027033554,coexpressao_negativa,negativa,0.9813503027033554
