"__glayCluster","degree","hub_status","mean_log_expression","name","selected","shared name","variance_log_expression","weighted_degree"
"9","4","non_hub","1.9824735353913474","Smp_345970.1","false","Smp_345970.1","0.7452564060451858","3.943847901107168"
"9","3","non_hub","2.9686999934525193","Smp_323240.1","false","Smp_323240.1","1.2400563875157595","2.957739315523263"
"2","1","non_hub","1.6554323137767732","Smp_163600.2","false","Smp_163600.2","1.2361672919814426","0.9782647115752198"
"6","4","non_hub","0.7866563750340769","Smp_212300.2","false","Smp_212300.2","0.8799764664849317","3.9379576138219763"
"6","4","non_hub","0.7454625830444561","Smp_214020.2","false","Smp_214020.2","0.7767260645906949","3.9309922720886568"
"5","2","non_hub","1.347843589767267","Smp_332090.1","false","Smp_332090.1","1.219681989105862","1.9742269087260556"
"5","4","non_hub","1.5136852206745322","Smp_125250.1","false","Smp_125250.1","1.2049525833514598","3.948396122606705"
"5","5","non_hub","1.3956345001490988","Smp_063530.2","false","Smp_063530.2","0.9254551906302203","4.9072731965905385"
"5","5","non_hub","4.424188576886111","Smp_041500.2","false","Smp_041500.2","0.9098294533142041","4.899240782475426"
"8","1","non_hub","1.9701114873706551","Smp_150230.2","false","Smp_150230.2","0.9175064683980211","0.9852751773342268"
"3","1","non_hub","1.1660931370407357","Smp_246970.1","false","Smp_246970.1","1.171415910048901","0.998020193754394"
"3","4","non_hub","4.249641857086605","Smp_048050.2","false","Smp_048050.2","0.882922223888415","3.977972966257089"
"5","5","non_hub","1.349164495536879","Smp_176260.1","false","Smp_176260.1","1.102319891087235","4.937043726810154"
"5","4","non_hub","1.296091970911478","Smp_168080.2","false","Smp_168080.2","1.0197314625855547","3.9764872236354516"
"6","6","non_hub","1.4267368971319379","Smp_106010.1","false","Smp_106010.1","1.1555732170898836","5.9058475025314365"
"7","2","non_hub","2.2661972192212034","Smp_313630.1","false","Smp_313630.1","1.0021448376291389","1.9712877454555071"
"7","1","non_hub","2.6703542991563745","Smp_121990.2","false","Smp_121990.2","0.9537781861731506","0.9766440572861286"
"5","4","non_hub","1.3912845400890559","Smp_194370.1","false","Smp_194370.1","1.008284374098478","3.944308985598291"
"5","3","non_hub","4.988610451751297","Smp_004690.2","false","Smp_004690.2","0.9164137248987236","2.962055367863976"
"5","3","non_hub","1.194362711339164","Smp_127870.1","false","Smp_127870.1","0.8029350494179024","2.9606811727270927"
"5","4","non_hub","1.5125559021716615","Smp_244860.1","false","Smp_244860.1","0.8025176710546716","3.943784455435731"
"5","2","non_hub","1.2203358830306323","Smp_307220.3","false","Smp_307220.3","1.0887469759639927","1.9512027415926672"
"6","3","non_hub","0.7943137229539412","Smp_010550.1","false","Smp_010550.1","0.9421751066262342","2.96613527905842"
"3","1","non_hub","1.0838439075021082","Smp_181080.2","false","Smp_181080.2","1.0631142855447109","0.9976853417866404"
"5","3","non_hub","2.159616789217699","Smp_314730.1","false","Smp_314730.1","0.7782496398476768","2.928407513827297"
"2","2","non_hub","0.802471844530189","Smp_343390.1","false","Smp_343390.1","1.0073053886144907","1.9915885072116324"
"1","2","non_hub","0.9746569761367138","Smp_320100.1","false","Smp_320100.1","0.9928608678277513","1.960516052715571"
"1","3","non_hub","2.123186259083803","Smp_137840.2","false","Smp_137840.2","0.8714236795250937","2.9684934715672977"
"4","1","non_hub","3.069432400025124","Smp_335110.1","false","Smp_335110.1","0.9676145846356653","0.9746881374766401"
"1","4","non_hub","1.3351118379397466","Smp_167630.2","false","Smp_167630.2","0.9115918246143117","3.9214688237348874"
"1","4","non_hub","1.3423253601836864","Smp_181180.1","false","Smp_181180.1","0.855005570553066","3.971516215760545"
"1","3","non_hub","1.426052606062123","Smp_127680.1","false","Smp_127680.1","0.772577565639058","2.9617572911276824"
"1","3","non_hub","0.6720006080591996","Smp_056460.1","false","Smp_056460.1","0.8217703743483398","2.942378012430898"
"2","2","non_hub","1.827850117459881","Smp_086330.2","false","Smp_086330.2","0.6977314464696794","1.9579609966599736"
"3","1","non_hub","1.3320907257998094","Smp_129410.1","false","Smp_129410.1","0.8399148330688444","0.9893598611019975"
"2","1","non_hub","1.2705630227199212","Smp_331600.1","false","Smp_331600.1","0.8374317536010984","0.9828912468005707"
"1","2","non_hub","3.375008159169228","Smp_346960.1","false","Smp_346960.1","0.7834355780145851","1.974072206821398"
"1","2","non_hub","5.727835011110378","Smp_179390.1","false","Smp_179390.1","0.7775989475581406","1.9798123074628042"
