"__glayCluster","degree","hub_status","mean_log_expression","name","selected","shared name","variance_log_expression","weighted_degree"
"3","11","non_hub","2.143305792470051","Smp_023940.2","false","Smp_023940.2","2.0425821382552054","10.87267410882592"
"3","5","non_hub","2.3840599071488033","Smp_305620.1","false","Smp_305620.1","2.6137157043466366","4.924203137350072"
"3","12","non_hub","2.530642334620782","Smp_020450.2","false","Smp_020450.2","2.8520693441658964","11.838324062325402"
"3","5","non_hub","1.1943199060598975","Smp_054620.3","false","Smp_054620.3","0.8105832454615491","4.922759952913858"
"3","8","non_hub","2.186579687203941","Smp_323280.1","false","Smp_323280.1","2.2083400010863126","7.823856665180609"
"3","4","non_hub","2.2883172111095367","Smp_173320.2","false","Smp_173320.2","2.7855267437285565","3.953917075848625"
"16","5","non_hub","1.0978476411641789","Smp_304890.2","false","Smp_304890.2","0.7648976486940032","4.907280126327736"
"16","3","non_hub","0.9896810530233189","Smp_318260.2","false","Smp_318260.2","0.8801454016522966","2.928759183415362"
"16","3","non_hub","2.290796090269577","Smp_085540.2","false","Smp_085540.2","3.2998538936918185","2.958208018134845"
"16","6","non_hub","1.445346992574605","Smp_150230.1","false","Smp_150230.1","1.2822196003059878","5.912268696271546"
"16","1","non_hub","2.0812671280634287","Smp_247580.1","false","Smp_247580.1","3.323553566475528","0.9854679823782566"
"12","6","non_hub","1.144538656283198","Smp_348910.1","false","Smp_348910.1","1.8205545410197275","5.905721887057741"
"12","6","non_hub","0.90895555218544","Smp_334920.1","false","Smp_334920.1","0.9456687599964525","5.907585265821804"
"12","10","non_hub","5.576878489353115","Smp_152590.1","false","Smp_152590.1","0.9493212254908543","9.855038283999193"
"12","4","non_hub","2.8201354161660275","Smp_326490.1","false","Smp_326490.1","1.1495273357999347","3.9411842019116925"
"12","12","non_hub","6.954015399767719","Smp_323270.2","false","Smp_323270.2","1.5132516300467274","11.872726941057582"
"12","10","non_hub","9.221745527498403","Smp_319290.1","false","Smp_319290.1","1.8962764906309113","9.878473622591175"
"12","12","non_hub","14.426452228493808","Smp_323440.1","false","Smp_323440.1","1.8986820880545334","11.885399193449993"
"12","11","non_hub","7.826894507054435","Smp_323270.1","false","Smp_323270.1","1.964296656430984","10.85022645273804"
"12","11","non_hub","9.725989031894601","Smp_323320.1","false","Smp_323320.1","2.0021952963349157","10.909782788848675"
"12","8","non_hub","1.36037700947809","Smp_327820.1","false","Smp_327820.1","3.5616874651525623","7.875847074862658"
"16","7","non_hub","1.2363674843826464","Smp_244890.1","false","Smp_244890.1","0.8449396503595207","6.879896092562473"
"16","8","non_hub","1.3881452576709015","Smp_181180.2","false","Smp_181180.2","0.9228401754752813","7.894006269687055"
"16","7","non_hub","1.341527334073159","Smp_347900.1","false","Smp_347900.1","0.94439060736293","6.828361076231161"
"16","11","non_hub","1.479685815059465","Smp_062020.1","false","Smp_062020.1","1.026728686843284","10.837380362683316"
"16","12","non_hub","2.9954047935029307","Smp_323360.1","false","Smp_323360.1","4.128957682714255","11.841817956180837"
"15","3","non_hub","1.623204897553845","Smp_196880.1","false","Smp_196880.1","2.17506431166777","2.930257495589186"
"3","10","non_hub","1.3423253601836864","Smp_181180.1","false","Smp_181180.1","0.855005570553066","9.835304210523061"
"3","3","non_hub","1.3351118379397466","Smp_167630.2","false","Smp_167630.2","0.9115918246143117","2.966931796636724"
"3","11","non_hub","2.6610592905776347","Smp_346930.2","false","Smp_346930.2","1.3734386610285014","10.80856173212699"
"3","3","non_hub","1.7297144062711058","Smp_305460.1","false","Smp_305460.1","1.695916890408929","2.9210623814124266"
"3","11","non_hub","1.978412082748108","Smp_320200.1","false","Smp_320200.1","1.7647380271527056","10.888799382153861"
"3","6","non_hub","2.4580412555557754","Smp_303350.1","false","Smp_303350.1","2.9532668253746386","5.8884997652552435"
"3","6","non_hub","3.089235441637876","Smp_322700.2","false","Smp_322700.2","4.641928899072716","5.903493150490385"
"16","23","non_hub","1.3956345001490988","Smp_063530.2","false","Smp_063530.2","0.9254551906302203","22.679100221045406"
"16","23","non_hub","1.9024200976963983","Smp_345290.1","false","Smp_345290.1","1.7207889171468962","22.630019089782998"
"11","3","non_hub","3.433590134821926","Smp_046060.2","false","Smp_046060.2","0.7915133866920531","2.9394099206836084"
"11","7","non_hub","1.4016436914182215","Smp_146150.1","false","Smp_146150.1","1.009630678679429","6.901141915801035"
"11","8","non_hub","3.2348830304459844","Smp_088420.1","false","Smp_088420.1","1.0504426288302318","7.867441303272841"
"11","7","non_hub","1.4584821776884966","Smp_055090.3","false","Smp_055090.3","1.2176139002418898","6.885948485973763"
"11","5","non_hub","3.29152087554658","Smp_331190.1","false","Smp_331190.1","1.4080918078972229","4.899812338428333"
"16","16","non_hub","1.7555149815546296","Smp_345970.2","false","Smp_345970.2","1.4685569342979532","15.728145751343568"
"16","13","non_hub","2.3346032278174897","Smp_319450.1","false","Smp_319450.1","2.5757143086595407","12.78306017244594"
"11","7","non_hub","3.001926237339755","Smp_326650.1","false","Smp_326650.1","4.799645802750767","6.86811294577533"
